CantoChorID#,1.Meter,2.No of beats,3.Beat sub-division ,4. No. of sub-beats,5.Syncopation,6.Motivic redundancy ,7.Durational variability ,8.Tonality,9. Mode,10.No. of scale degrees ,11.Hemitonicity ,12.Maximum interval size ,13.Melodic range ,14.Melodic contour ,15.Melisma ,16.Vocables,17. Number of vocal parts ,18.Rhythmic texture ,19.Harmonic interval ,20.Relative contour ,21.Phrase repetition ,22.Phrase length,23.Phrase symmetry,24.Solo/group arrangement ,25.Responsorial relationship ,26. Phrase overlap,5,6,23,24,25,26,28,30,31,32,33,34,35,36,37,Instrument?,"Instruments (a=aerophone,c=chordophone,i=i,m=membranophone)",Function,Ritual,Function notes,Nothing
160,b,,,,,1,0,e,e,0.5,a,0.5,0.5,fa,0.5,0,0.5,c,1,ac,1,1,0.5,cb,a,,0.75,0.75,0.75,0.8,0.5,0.666666667,0.666666667,0.5,1,0.5,0.333333333,0.5,1,0.5,0.5,N,,Unknown,Unknown,,
162,b,,,,,1,0,ea,e,0.5,a,0.5,0.5,ce,0.5,0,0,,,,0.5,1,0.5,cb,a,,0.75,0.75,0.75,0.8,0.5,0.666666667,1,0.5,1,0.5,0.333333333,0.25,1,0.5,0.75,N,,Love,Non-ritual,,
163,a,,,,,0.5,0.5,e,d,0.5,b,0.5,1,e,0.5,0.5,0,,,,0.5,1,0.5,cd,a,,0.75,0.5,0.25,0.6,0.5,0,0.333333333,0.5,1,0.5,0.333333333,0.25,1,0.5,0.75,N,,Ceremonial,Life-cycle,Family sings to bride night before wedding,
852,b,,,,,1,0,e,e,0.5,a,0.5,0,a,0.5,0,0.5,c,1,a,0,1,0,b,c,0.5,0.5,0.75,1,0.6,0.75,1,1,1,1,0.5,0.333333333,0.5,0.75,0.5,0.75,N,,,,,
865,b,,,,,1,0,e,e,0.5,a,0.5,0,ae,0.5,0,0.5,c,0,a,1,1,0.5,bd,a,,0.5,0.5,0.75,0.4,0.5,0.666666667,1,1,1,0.625,0.333333333,1,0.75,0.5,0.75,N,,,,,
720,a,,,,,0.5,1,e,e,0.5,b,0.5,0.5,ea,0.5,0.5,0,,,,1,0.5,0,d,a,,0.5,0.5,0.75,0.4,0.25,0.333333333,1,1,1,0.75,0.333333333,1,0.75,0.75,0.75,N,,,,,
62,d,a,c,a,0,1,0,e,e,0.5,b,0.5,0.5,ad,0,0,0.5,cb,0,ac,1,1,0,b,a,,0.75,0.75,0.75,0.6,0.625,0.666666667,0.666666667,1,0.5,0.5,0.5,0.25,0.5,0.25,0.5,N,,Ceremonial,Life-cycle,,
23,a,,,,,0.5,0.5,e,d,0.5,b,0.5,0.5,e,0.5,1,1,ac,0,a,1,1,0,c,a,,0.5,0.5,0.75,0.4,0.75,0,1,1,1,0.25,0.333333333,1,1,0.25,0.75,N,,"Ceremonial, Dance",Other,Lyrics in a dead language,
20,d,a,c,a,0,1,0,e,e,0.5,b,0.5,1,ea,1,0.5,1,bc,0,ba,1,1,0.5,bd,c,1,0.25,0.5,0.75,0.8,0.75,0.666666667,0.666666667,0.5,0,0.375,0,0.25,0.5,0,0.75,N,,"Ceremonial, Dance",Calendrical,,
21,d,a,c,a,0,0.5,0,e,e,0.5,b,0.5,1,ea,1,1,0.5,b,,a,0.5,1,0.5,d,b,1,0.25,0.5,1,0.6,0.75,1,1,0.5,1,0.5,0.333333333,0.5,0.5,0,1,N,,"Ceremonial, Dance",Calendrical,,
212,b,,,,,1,0,e,d,0.5,b,0.5,0.5,bc,0,0.5,0,,,,1,0.5,0,db,a,,0.25,0.25,0.5,0.4,0.25,0.666666667,0.666666667,1,1,0.5,0.333333333,0.75,0.75,0.75,0.75,N,,,,,
22,a,,,,,0,1,e,a,0.5,b,0.5,1,f,1,1,1,a,,b,0.5,1,0.5,c,b,1,0.25,0.25,0.75,0.2,0.5,0,1,1,0.5,0.25,0,0.25,0.75,0.5,0.5,N,,Ceremonial,Life-cycle,,
60,b,,,,,0,0,e,d,0,a,0.5,0,a,0,0,0.5,c,1,a,1,1,1,cb,c,0,0.75,0.75,0.5,0.5,0.5,0.666666667,1,1,1,0.5,0.333333333,0.375,0.5,0.25,0.5,N,,Love,Non-ritual,,
61,b,,,,,1,0.5,e,e,0.5,a,0.5,0.5,f,0.5,0.5,0,,,,1,1,0,c,c,0,0.5,0.5,0.75,0.5,0.5,0.333333333,0.666666667,0.5,0.5,0.5,0.333333333,0.375,0.5,0.5,0.25,N,,Love,Non-ritual,,
209,b,,,,,0,0,e,e,0.5,a,0.5,0.5,fa,1,0,0.5,c,1,a,0,1,0.5,cb,b,0,0.5,0.5,0.25,0.6,0.5,1,1,0.5,1,0.5,0.333333333,0.5,0.75,0.5,0.75,N,,,,,
210,b,,,,,0.5,0.5,e,e,1,a,0.5,0.5,fa,0.5,0,0.5,c,0,a,1,1,0,b,a,,0.5,0.5,1,0.6,0.25,0.666666667,1,1,1,0.5,0.333333333,0.75,0.75,0.75,0.5,N,,,,,
211,a,,,,,0.5,0.5,d,,,,0,0,fa,0.5,0,1,a,0,ab,0.5,0.5,0,d,a,,0.25,0.25,1,0.4,0.25,0.666666667,0.666666667,1,1,0.5,0.333333333,0.75,0.75,0.75,0.75,N,,,,,
213,a,,,,,0,1,c,,,,0.5,0.5,e,1,0,0.5,ac,0,a,1,1,0.5,cb,a,,0.5,0.25,0.25,0.4,0.5,0,0.333333333,1,1,0.25,0.333333333,0.5,0.75,0.5,0.75,N,,,,,
904,b,,,,,1,0.5,e,d,0.5,b,0.5,1,f,0.5,0.5,0,,,,1,1,0,b,a,,0.5,0.25,0.25,0.4,0.25,0,0.333333333,0.5,1,0.5,0.333333333,0.5,0.75,0.75,0.75,N,,,,,
713,b,,,,,0.5,0,e,a,0.5,b,0.5,0.5,f,0.5,0,0,,,,1,0.5,0,b,c,1,0.5,0.25,0.5,0.6,0.5,1,0.666666667,1,1,0.5,0.333333333,0.5,0.75,0.5,0.5,N,,,,,
641,b,,,,,0.5,0.5,e,d,0.5,b,0.5,1,cf,0.5,0.5,0,,,,0.5,0.5,0.5,d,a,,0.5,0.5,0.75,0.2,0.25,0.333333333,0.333333333,1,1,0.625,0,0.5,0.5,0.75,0.75,N,,,,,
628,a,,,,,0.5,0.5,e,b,1,a,0.5,1,ef,0.5,0.5,0,,,,0.5,1,0.5,d,a,,0.5,0.5,0.75,0.2,0.5,0,0.333333333,1,1,0.375,0,0.5,0.5,0.5,0.75,N,,,,,
633,a,,,,,0.5,1,e,d,0.5,b,1,1,fe,0.5,1,0,,,,0.5,0.5,0.5,d,a,,0.5,0.5,0.5,0.2,0.5,0,0.333333333,1,1,0.375,0,0.5,0.5,0.5,0.75,N,,,,,
653,d,a,c,a,0,1,0.5,e,a,0.5,b,0.5,0.5,ef,0.5,0.5,0,,,,1,1,0.5,d,a,,0.5,0.5,0.5,0.4,0.5,0.666666667,0.333333333,1,1,0.5,0,0.5,0.5,0.5,0.75,N,,,,,
886,a,,,,,1,0.5,e,d,0.5,b,0.5,0.5,f,0,0.5,0,,,,0.5,0.5,0,d,a,,0.5,0.5,0.5,0.6,0.5,0.666666667,0.333333333,1,1,0.5,0,0.5,0.5,0.5,0.75,N,,,,,
790,d,a,c,a,0,1,0,e,d,1,a,0.5,1,ef,0.5,0.5,0,,,,0,0.5,0.5,d,a,,0.5,0.75,0.75,0.6,0.25,0.666666667,0.666666667,1,1,0.75,0.333333333,0.75,1,0.75,0.5,N,,,,,
846,b,,,,,1,0.5,e,d,0.5,b,0.5,1,f,0,0.5,0,,,,1,0.5,0,d,a,,0.5,0.75,1,0.4,0.25,1,0.666666667,1,1,0.75,0,0.5,0.5,0.75,0.5,N,,,,,
805,a,,,,,1,1,e,d,0.5,b,0.5,0.5,fe,0.5,1,0,,,,0.5,0.5,0,d,a,,0.5,0.75,1,0.4,0.25,0.666666667,0.666666667,1,1,0.5,0,0.5,0.5,0.75,0.5,N,,,,,
655,b,,,,,0.5,0.5,e,d,0,b,0.5,0,f,0.5,0.5,0,,,,1,0.5,0,b,c,1,0.5,0.5,0.5,0.6,0.5,0.666666667,0.333333333,1,1,0.5,0,0.25,0.5,0.5,0.75,N,,,,,
619,a,,,,,0.5,0.5,e,d,0.5,b,0.5,1,f,0.5,0,0,,,,1,1,0.5,b,a,,0.5,0.25,0.25,0.2,0.25,0,0.333333333,1,1,0.5,0,0.25,0.5,0.75,0.75,N,,,,,
111,a,,,,,0,0,e,d,0.5,b,0.5,0.5,ae,1,0.5,0.5,c,1,ca,0.5,1,0.5,bd,c,0,0.75,1,0.75,0,0.5,0,0.666666667,0.5,1,0.5,0.333333333,0.625,1,0.75,0.5,N,,Ceremonial,Calendrical,,
112,a,,,,,0,1,e,d,0,b,0.5,0,a,0,1,0.5,ba,,a,1,1,1,bd,c,0.5,0.75,0.5,0.625,0.2,0.5,0,0.333333333,0.75,1,0.25,0.666666667,0.25,0.5,0.75,0.5,N,,Ceremonial,Calendrical,,
113,d,a,c,b,0,1,0,e,b,1,b,0.5,1,f,0.5,1,0,,,,0.5,1,0.5,b,a,,0.75,1,0.75,0.6,0.5,1,1,1,1,0.5,0,0.25,0.75,0.5,0.5,N,,Ceremonial,Calendrical,,
114,a,,,,,0,0.5,e,d,0.5,b,0.5,0.5,ea,1,1,0.5,ba,,b,1,1,0,b,c,0,1,0.5,0.5,0.2,0.5,0,0.666666667,0.5,0.5,0.5,0.333333333,0.75,1,0.75,0.75,N,,Ceremonial,Calendrical,,
115,b,,,,,1,0,ea,a,0,b,0,0,a,0,1,0,,,,0.5,0.5,0.5,cb,c,0,0.5,0.75,1,0.6,0.5,0.666666667,0.666666667,1,1,0.375,0,0.25,1,0.5,0.5,N,,Ceremonial,Calendrical,,
116,b,,,,,0.5,0,ca,,,,0.5,1,f,1,1,0,,,,0.5,1,1,cb,b,0,0.5,0.75,0.625,0.5,0.75,0.5,0.666666667,0.5,1,0.5,0,0.25,1,0.5,0.5,N,,"Ceremonial, Dance",Calendrical,,
117,a,,,,,0,1,ea,d,1,a,0.5,1,ef,1,0.5,0,,,,0,1,0,d,c,0,0.75,0.5,1,0.4,0.5,0.333333333,0.333333333,1,0.5,0.5,0,0.25,1,0.25,0.75,N,,"Ceremonial, Dance",Calendrical,,
118,b,,,,,1,0,e,a,0.5,b,0.5,0.5,eb,0.5,0.5,0,,,,0.5,0.5,0,c,a,,0.75,0.75,0.75,0.4,0.25,0.666666667,0.666666667,1,1,0.5,0.333333333,0.75,0.75,0.75,0.5,N,,Ceremonial,Life-cycle,"traditionally, head-hunting",
119,d,a,c,a,0,1,0.5,e,d,0.5,b,0.5,1,f,0.5,0.5,0,,,,0.5,0.5,0.5,db,a,,0.75,0.75,1,0.4,0.25,1,0.333333333,1,1,0.5,0.333333333,0.5,1,0.5,0.5,N,,Ceremonial,Life-cycle,,
120,d,a,c,a,0,1,0,e,d,1,b,0.5,1,f,0.5,0,0,,,,1,1,0.5,db,a,,0.5,0.5,1,0.6,0.5,0.666666667,1,1,1,0.625,0.333333333,0.5,1,0.5,0.5,N,,Ceremonial,Life-cycle,,
121,d,a,c,a,0,1,0,e,d,0.5,b,0.5,1,fb,0.5,1,0,,,,0.5,1,0.5,cb,a,,0.5,0.75,1,0.8,0.5,0.666666667,1,1,1,0.625,0.333333333,0.5,1,0.5,0.5,N,,Ceremonial,"Calendrical, Life-cycle",,
123,d,a,c,a,0,0.5,0.5,ea,d,0.5,b,0.5,0.5,f,0.5,1,0,,,,0.5,0.5,0.5,c,a,,0.25,0.5,1,0.6,0.5,0.666666667,0.666666667,1,1,0.5,0.333333333,0.75,0.75,0.75,0.5,Y,i,Ceremonial,Calendrical,,
124,d,a,c,a,0,1,0,a,,,,0.5,0.5,ae,0,0.5,0,,,,1,0,0,c,c,0,0.5,0.75,1,0.8,0.75,1,0.333333333,1,1,0.25,0,0.5,1,0.25,0.5,Y,i,Ceremonial,Calendrical,,
125,b,,,,,1,0,e,d,1,a,0.5,1,fe,1,1,0,,,,1,1,0.5,db,a,,0.5,0.75,0.75,0.6,0.5,1,0.666666667,1,1,0.5,0.333333333,0.75,0.75,0.75,0.5,Y,i,Work,Non-ritual,,
126,d,a,c,a,0,1,0,e,d,0.5,b,0.5,1,fc,0.5,1,0,,,,0.5,1,0.5,c,c,0,0.5,0.75,1,0.6,0.5,1,0.333333333,1,1,0.5,0.333333333,0.75,1,0.5,0.5,Y,i,Drinking,Non-ritual,,
130,d,a,c,a,0,1,0,e,d,0.5,b,0.5,1,fe,0.5,0.5,0,,,,1,0,0,d,a,,0.5,0.75,1,0.6,0.25,1,0.666666667,1,1,0.5,0.333333333,0.75,1,0.75,0.75,N,,Lullaby,Non-ritual,,
132,d,a,c,a,0,0.5,0.5,e,b,1,a,1,1,f,0.5,1,0,,,,0.5,1,0.5,bd,a,,0.5,0.5,0.75,0.4,0.25,0.666666667,0.666666667,0.5,1,0.5,0.333333333,0.5,1,0.75,0.5,N,,Lullaby,Non-ritual,,
133,b,,,,,1,0,e,b,1,a,0.5,1,fe,1,1,0,,,,1,1,0,db,a,,0.75,0.5,1,0.6,0.25,1,1,1,1,0.5,0.333333333,0.75,1,0.75,0.75,N,,Lullaby,Non-ritual,,
135,d,a,c,a,0,1,0,ea,d,1,a,0.5,1,f,0.5,0,0,,,,1,0.5,0,db,a,,0.5,0.75,1,0.8,0.5,1,1,1,1,0.5,0.333333333,0.75,1,0.5,0.5,N,,Unknown,Unknown,,
136,db,a,c,a,0,1,0,e,d,0.5,b,0.5,0.5,fe,0,0.5,0,,,,1,1,1,b,a,,0.5,0.75,1,0.6,0.5,1,1,1,1,0.5,0.333333333,0.75,1,0.5,0.5,N,,Ceremonial,Other,,
250,b,,,,,1,0,e,a,0.5,b,0.5,0.5,f,0.5,0,0,,,,0.5,0.5,0.5,d,a,,0.75,0.75,0.75,0.4,0.25,1,1,0.5,1,0.5,0.333333333,0.75,1,0.5,0.5,N,,,,,
69,b,,,,,1,0,e,a,0.5,b,0.5,0.5,f,0,0,0,,,,1,1,1,cd,a,,1,1,0.75,0.6,0.25,1,1,1,1,0.5,0.666666667,1,1,0.75,0.5,N,,Ceremonial,Life-cycle,,
24,d,a,c,a,0,1,0,e,b,1,a,0.5,1,fe,0.5,1,0,,,,1,1,1,bd,b,0.5,1,1,1,0.8,0.5,1,0.666666667,1,1,0.5,0.666666667,0.75,1,0.5,0.25,N,,Ceremonial,Life-cycle,,
71,d,a,c,a,0.5,1,0.5,e,e,0.5,b,0.5,1,f,0.5,1,0,,,,0.5,1,1,c,a,,1,1,0.75,0.4,0.25,1,1,0.5,1,0.5,0.666666667,1,1,0.75,0.5,N,,Ceremonial,Life-cycle,,
164,b,,,,,1,0,e,e,0.5,a,0.5,0.5,af,0.5,0,0.5,cb,1,a,0.5,1,0.5,bd,a,,0.75,1,0.75,0.6,0.5,1,1,1,1,0.75,0,0.75,1,0.75,0.5,N,,Ceremonial,Other,,
165,d,b,c,a,0,1,0.5,e,d,0.5,b,0.5,0.5,ce,0.5,0.5,0,,,,0.5,0.5,0,cb,a,,0.75,0.75,0.75,0.4,0.25,0.333333333,1,1,1,0.5,0.333333333,0.5,1,0.75,0.5,N,,Ceremonial,Other,,
166,b,,,,,1,0.5,e,e,0.5,a,0.5,0.5,fe,0.5,0,0,,,,1,1,0,db,a,,0.75,0.5,0.75,0.4,0.25,1,0.666666667,1,1,0.75,0,0.25,1,0.75,0.5,N,,"Teaching, Work",Non-ritual,,
167,b,,,,,0.5,0.5,e,e,0.5,a,0.5,0.5,fa,1,0,0.5,cb,1,a,1,1,0,b,a,,0.75,1,1,0.8,0.5,1,1,1,1,0.5,0,0.25,1,0.5,0.5,N,,"Love, Teaching",Non-ritual,,
168,b,,,,,1,0.5,e,d,0.5,b,0.5,0.5,ef,0,0.5,0,,,,0.5,0.5,0.5,cb,a,,0.75,0.75,1,0.6,0.25,1,1,1,1,0.5,0.333333333,0.75,1,0.75,0.5,N,,"Ceremonial, Dance",Calendrical,"Sung by men at Bumper Harvest Year Festival (not same song as Paiwan ""Song of Brave Warriors"")",
169,b,,,,,0.5,0,e,e,0.5,b,1,1,f,0.5,0,0,,,,1,1,0,b,c,0,0.75,0.75,1,0.6,0.25,1,1,1,1,0.5,0.333333333,0.5,1,0.75,0.5,N,,Ceremonial,Life-cycle,When chief's mother passes away,
170,b,,,,,1,0,e,e,1,a,0.5,0.5,ae,0,0.5,0,,,,1,1,0.5,cd,a,,0.5,0.5,1,0.6,0.25,1,1,1,1,0.5,0.333333333,0.5,1,0.75,0.5,N,,"Ceremonial, Dance",Calendrical,,
171,a,,,,,0,1,e,d,0.5,b,0.5,0.5,e,0.5,0,0.5,a,0,a,0.5,1,0.5,c,a,,0.5,0.25,0.75,0.2,0.5,0,0.666666667,1,1,0.25,0,0.5,1,0.25,0.5,N,,Ceremonial,Life-cycle,"Formerly for hunter who killed 6 boars. Now that hunting forbidden, just general boasting song",
172,b,,,,,1,0.5,e,e,1,a,0.5,0.5,ef,0.5,0,0,,,,0.5,1,0.5,cb,a,,0.75,1,0.75,0.4,0.25,0.666666667,1,1,1,0.75,0,0.25,0.75,0.75,0.5,N,,Ceremonial,Life-cycle,,
173,d,a,c,a,0,0.5,0,e,e,0.5,a,0.5,0.5,fa,0.5,0,0.5,c,1,a,1,1,1,cb,a,,0.75,0.75,1,0.6,0.5,1,0.666666667,1,1,0.5,0,0.5,1,0.5,0.5,N,,Other,Non-ritual,,
174,b,,,,,1,0,e,e,0.5,a,0.5,0.5,fe,1,0,0,,,,0.5,1,0.5,c,a,,0.75,0.75,1,0.6,0.25,1,1,1,1,0.5,0.333333333,0.5,1,0.75,0.5,N,,Other,Non-ritual,,
175,b,,,,,0,0,e,e,0.5,a,0.5,0.5,ae,0.5,0,0.5,c,,a,1,1,0,c,c,0,0.75,0.75,0.75,0.6,0.25,0.666666667,1,1,1,0.5,0.333333333,0.5,1,0.75,0.5,N,,"Love, Work",Non-ritual,,
176,b,,,,,0.5,0.5,e,e,0.5,a,0.5,0.5,a,0.5,0,0.5,cb,1,a,1,1,1,db,a,,0.75,1,0.75,0.6,0.25,1,1,1,1,0.5,0,0.25,0.75,0.75,0.5,N,,Love,Non-ritual,,
177,b,,,,,1,0,e,e,0.5,a,0.5,0.5,fa,0.5,0,0.5,c,1,a,0.5,0.5,0,cb,a,,0.75,1,0.75,0.6,0.25,1,1,1,1,0.5,0,0.25,0.75,0.75,0.5,N,,Teaching,Non-ritual,,
178,d,a,c,a,0,0.5,0,e,e,0.5,a,0.5,0.5,f,0.5,0,0,,,,1,1,0.5,cb,a,,0.75,0.75,1,0.6,0.25,0.666666667,1,1,1,0.5,0.333333333,0.5,1,0.5,0.5,N,,Teaching,Non-ritual,,
179,b,,,,,0.5,0.5,e,e,0.5,a,0.5,0.5,fa,0.5,0.5,0.5,cb,1,a,0.5,1,0,cb,a,,0.5,1,1,0.6,0.5,1,0.666666667,1,1,0.5,0.666666667,0.75,1,0.75,0.5,N,,Love,Non-ritual,"Flirting (""Please give us some tea to drink. We are so tired. And would you be so kind to grant us some of your love?"")",
180,b,,,,,1,0,e,e,0.5,a,0.5,0.5,f,0.5,0,0,,,,1,1,0,c,c,0,0.5,0.75,0.75,0.6,0.25,1,0.666666667,1,1,0.5,0.666666667,0.75,1,0.75,0.5,N,,Love,Non-ritual,,
181,b,,,,,0.5,0.5,e,e,0.5,b,0.5,0.5,ba,1,0,0,,,,1,1,0.5,cd,a,,0.5,0.75,0.75,0.6,0.25,1,0.666666667,1,1,0.5,0.666666667,0.75,1,0.75,0.5,N,,Dance,Non-ritual,,
182,b,,,,,1,0.5,e,e,0.5,a,0.5,0.5,ef,1,0,0,,,,1,1,0.5,cd,a,,0.5,0.75,1,0.6,0.25,1,1,1,1,0.5,0.666666667,0.75,1,0.75,0.5,N,,Love,Non-ritual,,
183,b,,,,,0.5,0.5,e,d,0.5,b,0.5,0.5,fa,0.5,1,0,,,,0.5,0.5,1,c,a,,0.5,0.5,0.5,0.4,0.5,0,1,1,1,0.5,0.666666667,0.5,0.75,0.5,0.5,N,,Dance,Non-ritual,Adult men only,
184,d,a,c,a,0,1,0,e,d,0.5,b,0.5,0.5,ea,0.5,0.5,0,,,,0.5,0.5,0.5,cd,a,,0.5,0.75,0.5,0.6,0.5,1,0.666666667,1,1,0.5,0.666666667,0.5,0.75,0.5,0.5,N,,"Dance, Teaching",Non-ritual,Women only,
216,b,,,,,0,0.5,e,e,0.5,a,0.5,0,ae,0.5,0,0.5,c,0,a,0,1,0.5,db,a,,0.5,0.75,1,0.4,0.25,0.666666667,1,1,1,0.5,0,0.25,0.75,0.75,1,N,,,,,
217,a,,,,,0,1,e,e,0.5,a,0.5,0.5,fd,1,1,0.5,ac,,a,0,1,0.5,cb,c,0,0.5,0.25,0.5,0.4,0.5,0,1,1,1,0.5,0.333333333,0.75,1,0.5,0.75,N,,,,,
218,a,,,,,0,0.5,e,d,0.5,b,0.5,0.5,e,0.5,1,0.5,ca,0,a,0,1,0,c,a,,0.5,0.25,0.5,0.4,0.5,0,1,0.5,0.5,0.5,0.333333333,0.5,1,0.5,0.5,N,,,,,
219,b,,,,,0.5,0.5,e,b,1,a,0.5,1,f,0.5,0.5,0,,,,0.5,1,0.5,cd,a,,0.5,0.5,0.75,0.6,0.5,0,1,1,1,0.5,0.333333333,0.5,0.75,0.75,0.75,N,,,,,
8,b,,,,,1,0,e,e,0.5,a,0.5,0.5,af,0.5,0,0.5,cb,,a,1,1,0,b,a,,0.75,1,0.5,0.4,0.25,0.666666667,0.666666667,1,1,0.5,0.666666667,0.25,0.75,0.5,0.5,N,,"Drinking, Teaching",Non-ritual,About head-hunting. Reminds Kurosawa and others of Buddhist chanting,
11,a,,,,,1,0.5,e,d,0,b,0.5,0,f,0,1,0,,,,0,1,1,b,a,,0.5,0.75,1,0,0.25,0,0.666666667,1,1,0.5,0.333333333,0,0.5,0.75,0.75,N,,Ceremonial,Other,,
63,b,,,,,0.5,0,e,e,1,b,0.5,1,f,0.5,1,0,,,,0.5,1,1,c,a,,0.5,0.5,1,0.6,0.375,0.666666667,0.333333333,1,1,0.75,0.5,0.5,0.5,0.5,0.75,N,,Ceremonial,Life-cycle,,
10,b,,,,,0,0.5,e,e,0.5,a,0.5,0.5,ef,0.5,0.5,0.5,c,,a,1,1,0.5,b,c,0,0.5,0.625,0.5,0.6,0.5,0.666666667,0.666666667,1,1,0.5,0.333333333,0.25,0.75,0.5,0.5,N,,"Dance, Teaching",Non-ritual,About head-hunting,
9,b,,,,,0,1,e,e,0.5,a,0.5,0.5,fa,0.5,0,0.5,cb,1,a,0,1,0.5,b,a,,0.5,1,1,0.6,0.5,0.666666667,0.666666667,1,1,0.5,0.5,0,0.5,0.5,0.5,N,,"Ceremonial, Love",Life-cycle,,
232,a,,,,,0,0.5,e,b,0.5,a,0.5,0.5,f,0.5,1,0,,,,0.5,0.5,0,cd,a,,0.75,0.75,0.75,0.2,0.5,0,0.666666667,1,1,0.5,0.333333333,0.75,0.75,0.75,0.5,N,,,,,
233,a,,,,,0,0,e,a,0,b,0.5,0.5,f,0.5,1,0,,,,1,0.5,0,cd,a,,0.75,0.75,0.75,0.2,0.5,0,0.666666667,1,1,0.5,0.333333333,0.75,0.75,0.75,0.5,N,,,,,
234,b,,,,,0.5,0,e,a,0,b,0.5,0.5,f,0,0,0,,,,1,0.5,0,db,a,,0.75,0.75,0.75,0.2,0.5,0,0.666666667,1,1,0.5,0.333333333,0.75,0.75,0.75,0.5,N,,,,,
235,a,,,,,0,0.5,e,a,0.5,b,0.5,0.5,f,1,0.5,0,,,,0,0.5,0,cd,a,,0.75,0.75,0.75,0.4,0.5,0,0.666666667,1,1,0.5,0.333333333,0.75,0.75,0.75,0.5,N,,,,,
230,d,a,c,a,0,1,0,e,d,0.5,b,0.5,1,ed,0,0,0,,,,1,0,0,c,c,0,0.75,1,1,0.6,0.5,1,1,1,1,0.5,0.666666667,1,1,0.5,0.5,N,,,,,
257,a,,,,,0,0.5,e,d,0,b,0.5,0,fc,0,1,0,,,,1,0.5,0,c,a,,0.75,0.5,0.75,0.4,0.25,0,0.666666667,1,1,0.5,0.666666667,1,1,0.75,0.5,N,,,,,
872,b,,,,,1,0,e,d,0,b,0.5,0,f,0.5,0.5,0,,,,0.5,0.5,0,c,b,0,0.5,0.5,0.75,0.2,0.25,0,0.333333333,1,1,0.625,0.333333333,0.75,1,0.75,0.5,N,,,,,
821,a,,,,,1,1,e,d,0,b,0.5,0,cf,0.5,0.5,0,,,,0,0.5,0.5,db,a,,0.5,0.5,0.75,0.2,0.25,0,0.666666667,0.5,1,0.75,0,0.5,0.25,1,0.5,N,,,,,
874,b,,,,,1,0.5,e,d,0.5,b,0.5,0.5,f,0.5,0.5,0,,,,0.5,0.5,0,dc,b,0,0.75,0.5,0.75,0.4,0.25,0.666666667,0.666666667,0.5,1,0.75,0.333333333,1,1,0.75,0.5,N,,,,,
753,a,,,,,0.5,1,e,d,0,b,0.5,0,f,0.5,1,0,,,,0,1,0,b,a,,0.5,0.5,0.5,0.2,0.25,0,0.666666667,1,1,0.75,0.333333333,1,1,0.75,0.5,N,,,,,
692,d,a,c,b,0,0.5,0.5,e,d,0,b,0.5,0.5,ea,0,0.5,0,,,,0.5,0.5,0,c,c,0,0.5,0.5,0.5,0.4,0.25,1,0.666666667,0.5,1,0.75,0.333333333,0.5,0.5,0.75,0.5,N,,,,,
25,a,,,,,0,0,e,a,0,b,0.5,0.5,f,0,0,0,,,,1,1,0,db,a,,0.75,0.75,0.75,0.4,0.5,0.333333333,0.666666667,1,1,0.75,0.666666667,0.75,0.5,0.5,1,N,,"Ceremonial, Dance",Calendrical,Harvest festival,
26,d,a,c,a,0,1,0,ea,d,0,b,0.5,0,f,0,0,0,,,,0.5,0.5,0.5,db,a,,0.75,0.75,1,0.6,0.75,0.666666667,0.333333333,1,1,0.5,0.666666667,0.75,0.75,0.25,0.5,N,,Ceremonial,Calendrical,Harvest festival,
27,b,,,,,0.5,0.5,d,,,,0.5,0.5,f,0.5,1,0.5,c,1,c,1,1,0,db,a,,0.75,0.75,0.75,0.2,0.5,0,0.333333333,1,1,0.5,0.666666667,0.5,0.75,0.5,0.75,N,,Ceremonial,Calendrical,Harvest festival,
28,b,,,,,0.5,0.5,d,,,,0.5,0.5,f,0.5,1,0.5,c,1,c,0.5,1,1,db,a,,0.75,0.75,1,0.4,0.5,0.666666667,1,1,1,0.5,0.666666667,1,1,0.5,1,N,,Ceremonial,Calendrical,Harvest festival,
769,a,,,,,0.5,1,e,a,0.5,b,0.5,1,f,0.5,0.5,0,,,,0,1,0,cd,a,,0.75,0.75,0.75,0,0.25,0,1,1,1,0.5,0.333333333,0.75,1,0.75,0.75,N,,,,,
739,a,,,,,0.5,1,e,d,0,b,0.5,0,e,0.5,1,0,,,,1,1,0.5,cd,a,,0.75,0.75,0.75,0.2,0.25,0,0.333333333,1,1,0.5,0.333333333,0.75,1,0.75,0.75,N,,,,,
737,d,a,c,a,0,1,0,e,d,0,b,0.5,0,af,0.5,0.5,0,,,,0.5,0.5,0.5,b,c,0.5,0.75,0.75,1,0.6,0.25,1,1,1,1,0.5,0.333333333,0.75,1,0.75,0.5,N,,,,,
808,d,a,c,a,0,1,0,e,d,0.5,b,0.5,0.5,f,0,1,0,,,,0.5,0,0,c,b,0,0.75,0.75,1,0.6,0.25,1,1,1,1,0.5,0.333333333,0.75,1,0.75,0.5,N,,,,,
221,a,,,,,0,0,e,a,0.5,b,0.5,0.5,fe,0.5,0.5,0,,,,0,0.5,0,db,a,,0.75,0.5,1,0.2,0.25,0,0.666666667,1,1,0.5,0.333333333,0.5,0.75,0.75,0.75,N,,,,,
